type,id,name,gender,person,description,prenom,02_genre
way,103455259,Rue de la Chapelle,,,,,
way,195268030,Rue de la Chapelle,,,,,
way,197079281,Rue de la Chapelle,,,,,
way,202545353,Rue de la Chapelle,,,,,
way,202546310,Rue de la Chapelle,,,,,
way,202585760,Rue de la Chapelle,,,,,
way,202736582,Rue de la Chapelle,,,,,
way,202736586,Rue de la Chapelle,,,,,
way,202800028,Rue de la Chapelle,,,,,
way,254721167,Rue de la Chapelle,,,,,
way,363485102,Rue de la Chapelle,,,,,
way,614449874,Rue de la Chapelle,,,,,
way,614742342,Rue de la Chapelle,,,,,
way,627183455,Rue de la Chapelle,,,,,
way,1026777321,Rue de la Chapelle,,,,,
way,1026777322,Rue de la Chapelle,,,,,
way,1040886011,Rue de la Chapelle,,,,,
way,1152006908,Rue de la Chapelle,,,,,
way,83486753,Rue de la Charbonnière,,,,,
way,65571916,Rue de la Chasse,,,,,
way,206643133,Rue de la Chasse,,,,,
way,512935077,Rue de la Chasse,,,,,
way,171815690,Rue de la Chaudronnerie,,,,,
way,36742636,Rue de la Chaussée,,,,,
way,88655199,Rue de la Chaussée,,,,,
way,89404561,Rue de la Chaussée,,,,,
way,182903596,Rue de la Chaussée,,,,,
way,362022037,Rue de la Chaussée,,,,,
way,183311570,Rue de la Chocolaterie,,,,,
way,109367947,Rue de la Cimenterie,,,,,
way,105404455,Rue de la Citadelle,,,,,
way,116253064,Rue de la Citadelle,,,,,
way,441266728,Rue de la Citadelle,,,,,
way,66643994,Rue de la Cité,,,,,
way,92242659,Rue de la Cité,,,,,
way,92242701,Rue de la Cité,,,,,
way,108178847,Rue de la Cité Jardin,,,,,
way,306019913,Rue de la Cité Jardin,,,,,
way,56045314,Rue de la Clef,,,,,
way,93808036,Rue de la Clef,,,,,
way,93808043,Rue de la Clef,,,,,
way,134113204,Rue de la Clef,,,,,
way,134164151,Rue de la Clef,,,,,
way,103258503,Rue de la Clinique,,,,,
way,103258512,Rue de la Clinique,,,,,
way,71838135,Rue de la Closière,,,,,
way,71838136,Rue de la Closière,,,,,
way,1019999958,Rue de la Closière,,,,,
way,207733899,Rue de la Clouterie,,,,,
way,246854441,Rue de la Clouterie,,,,,
way,89520078,Rue de la Colline,,,,,
way,89520101,Rue de la Colline,,,,,
way,103310634,Rue de la Colline,,,,,
way,171815228,Rue de la Colline,,,,,
way,88722472,Rue de la Concorde,,,,,
way,206666061,Rue de la Concorde,,,,,
way,216478962,Rue de la Concorde,,,,,
way,252036704,Rue de la Concorde,,,,,
way,202155196,Rue de la Confiance,,,,,
way,203450643,Rue de la Consolation,,,,,
way,1113601499,Rue de la Consolation,,,,,
way,61950847,Rue de la Corderie,,,,,
way,160531893,Rue de la Corniche,,,,,
way,160532087,Rue de la Côte,,,,,
way,259057762,Rue de la Côte,,,,,
way,92523858,Rue de la Coupe,,,,,
way,195575403,Rue de la Coupe,,,,,
way,665879928,Rue de la Courette,,,,,
way,28010269,Rue de la Couronne,,,,,
way,29277899,Rue de la Couronne,,,,,
way,29277913,Rue de la Couronne,,,,,
way,89526977,Rue de la Crète,,,,,
way,23154879,Rue de la Croisette,,,,,
way,234444102,Rue de la Croisette,,,,,
way,365582232,Rue De La Croisette,,,,,
way,1168346425,Rue De La Croisette,,,,,
way,23079944,Rue de la Croix,,,,,
way,32474972,Rue de la Croix,,,,,
way,38160090,Rue de la Croix,,,,,
way,54289632,Rue de la Croix,,,,,
way,54289633,Rue de la Croix,,,,,
way,58808172,Rue de la Croix,,,,,
way,92166361,Rue de la Croix,,,,,
way,103323108,Rue de la Croix,,,,,
way,180769693,Rue de la Croix,,,,,
way,239538474,Rue de la Croix,,,,,
way,297298610,Rue de la Croix,,,,,
way,473627190,Rue de la Croix,,,,,
way,845429624,Rue de la Croix,,,,,
way,845429625,Rue de la Croix,,,,,
way,845429626,Rue de la Croix,,,,,
way,845429627,Rue de la Croix,,,,,
way,978084217,Rue de la Croix,,,,,
way,1065074386,Rue de la Croix,,,,,
way,1065080906,Rue de la Croix,,,,,
way,612061547,Rue de la Croix - Rue de Châtelineau,,,,,
way,605014343,Rue de la Croix Rouge,,,,,
way,88722507,Rue de la Croix-Rouge,,,,,
way,88722656,Rue de la Croix-Rouge,,,,,
way,62005079,Rue de la Cure,,,,,
way,99889560,Rue de la Cure,,,,,
way,182903595,Rue de la Cure,,,,,
way,183317031,Rue de la Cure,,,,,
way,232566513,Rue de la Cure,,,,,
way,368504330,Rue de la Cure,,,,,
way,372869549,Rue de la Cure,,,,,
way,447166066,Rue de la Cure,,,,,
way,447166067,Rue de la Cure,,,,,
way,206646830,Rue de la Descente,,,,,
way,52474993,Rue de la Digue,,,,,
way,845477770,Rue de la Digue,,,,,
way,846720532,Rue de la Digue,,,,,
way,846720542,Rue de la Digue,,,,,
way,221803082,Rue de la Discipline,,,,,
way,202158204,Rue de la Docherie,,,,,
way,250004404,Rue de la Docherie,,,,,
way,264800349,Rue de la Douane,,,,,
way,264800350,Rue de la Douane,,,,,
way,69304401,Rue de la Drève,,,,,
way,160536235,Rue de la Drève,,,,,
way,223072963,Rue de la Drève,,,,,
way,615461436,Rue de la Drève,,,,,
way,846900073,Rue de la Drève,,,,,
way,886557444,Rue de la Drève,,,,,
way,65571913,Rue de la Duchère,,,,,
way,65572134,Rue de la Duchère,,,,,
way,206643131,Rue de la Duchère,,,,,
way,88493052,Rue de la Fauvette,,,,,
way,256470653,Rue de la Fenderie,,,,,
way,294158269,Rue de la Fenderie,,,,,
way,207183532,Rue de la Ferme,,,,,
way,136720369,Rue de la Ferme Bal,,,,,
way,110254522,Rue de la Ferme Courriaulx,,,,,
way,116807024,Rue de la Ferme du Temple,,,,,
way,133398850,Rue de la Ferrée,,,,,
way,610704177,Rue de la Ferrée,,,,,
way,68665865,Rue de la Ferté,,,,,
way,103436127,Rue de la Ferté,,,,,
way,103436132,Rue de la Ferté,,,,,
way,690122407,Rue de la Ferté,,,,,
way,1017962455,Rue de la Ferté,,,,,
way,61496890,Rue de la Figotterie,,,,,
way,1039701190,Rue de la Figotterie,,,,,
way,1039701191,Rue de la Figotterie,,,,,
way,23311606,Rue de la Flaminette,,,,,
way,108097156,Rue de la Flanière,,,,,
way,108097159,Rue de la Flanière,,,,,
way,108097162,Rue de la Flanière,,,,,
way,139071655,Rue de la Flanière,,,,,
way,150358998,Rue de la Fléchère,,,,,
way,150358989,Rue de la Flèchère,,,,,
way,217803301,Rue de la Foliette,,,,,
way,95067823,Rue de la Fonderie,,,,,
way,197079316,Rue de la Fonderie,,,,,
way,202143031,Rue de la Fonderie,,,,,
way,264951805,Rue de la Fonderie,,,,,
way,264951806,Rue de la Fonderie,,,,,
way,373075242,Rue de la Fonderie,,,,,
way,1062018232,Rue de la Fonderie,,,,,
way,30082793,Rue de la Fontaine,,,,,
way,49388487,Rue de la Fontaine,,,,,
way,72605822,Rue de la Fontaine,,,,,
way,88722675,Rue de la Fontaine,,,,,
way,92242733,Rue de la Fontaine,,,,,
way,92242754,Rue de la Fontaine,,,,,
way,232557537,Rue de la Fontaine,,,,,
way,314700327,Rue de la Fontaine,,,,,
way,314700329,Rue de la Fontaine,,,,,
way,314700335,Rue de la Fontaine,,,,,
way,466925579,Rue de la Fontaine,,,,,
way,656368194,Rue de la Fontaine,,,,,
way,88523155,Rue de la Forêt,,,,,
way,108166348,Rue de la Fournaise,,,,,
way,1019265881,Rue de la Fournaise,,,,,
way,140123116,Rue de la Fraternelle,,,,,
way,93404488,Rue de la Fraternité,,,,,
way,171887869,Rue de la Fraternité,,,,,
way,229995370,Rue de la Fraternité,,,,,
way,299910193,Rue de la Fraternité,,,,,
way,370627622,Rue de la Fraternité,,,,,
way,60582486,Rue de la Fraternité Montagnarde,,,,,
way,262450392,Rue de la Fraternité Montagnarde,,,,,
way,72440747,Rue de la Gare,,,,,
way,89520129,Rue de la Gare,,,,,
way,117511892,Rue de la Gare,,,,,
way,131908975,Rue de la Gare,,,,,
way,142042839,Rue de la Gare,,,,,
way,211457945,Rue de la Gare,,,,,
way,259165724,Rue de la Gare,,,,,
way,259165725,Rue de la Gare,,,,,
way,296999834,Rue de la Gare,,,,,
way,52474976,Rue de la Garenne,,,,,
way,52474977,Rue de la Garenne,,,,,
way,52474979,Rue de la Garenne,,,,,
way,59751259,Rue de la Garenne,,,,,
way,474540985,Rue de la Garenne,,,,,
way,66643995,Rue de la Gendarmerie,,,,,
way,66172552,Rue de la Gissière,,,,,
way,92404558,Rue de la Gissière,,,,,
way,437063805,Rue de la Gissière,,,,,
way,551635405,Rue de la Gissière,,,,,
way,30390235,Rue de la Glacerie,,,,,
way,87138909,Rue de la Glacière,,,,,
way,87138919,Rue de la Glacière,,,,,
way,87138939,Rue de la Glacière,,,,,
way,251227733,Rue de la Glaisière,,,,,
way,251227734,Rue de la Glaisière,,,,,
way,251227735,Rue de la Glaisière,,,,,
way,252527920,Rue de la Glaisière,,,,,
way,252527922,Rue de la Glaisière,,,,,
way,252527923,Rue de la Glaisière,,,,,
way,103254322,Rue de la Glane,,,,,
way,96278378,Rue de la Goulette,,,,,
way,120195628,Rue de la Goulette,,,,,
way,191138718,Rue de la Goulette,,,,,
way,191138719,Rue de la Goulette,,,,,
way,195414613,Rue de la Goulette,,,,,
way,103383412,Rue de la Grande Armée,,,,,
way,230005180,Rue de la Grande Campagne,,,,,
way,88270393,Rue de la Grande Chenevière,,,,,
way,276804733,Rue de la Grande Chenevière,,,,,
way,88523194,Rue de la Grande Marlière,,,,,
way,365582638,Rue de la Gravière,,,,,
way,232626762,Rue de la Grèce,,,,,
way,50586133,Rue de la Guinguette,,,,,
way,89445135,Rue de la Guinguette,,,,,
way,127992835,Rue de la Guinguette,,,,,
way,366778606,Rue de la Guinguette,,,,,
way,87339662,Rue de la Haie aux Mûres,,,,,
way,72503255,Rue de la Hestre,,,,,
way,436356627,Rue de la Hestre,,,,,
way,436356628,Rue de la Hestre,,,,,
way,436995359,Rue de la Hestre,,,,,
way,664909403,Rue de la Hestre,,,,,
way,664909414,Rue de la Hestre,,,,,
way,667744567,Rue de la Hestre,,,,,
way,673639863,Rue de la Hestre,,,,,
way,868640850,Rue de la Hestre,,,,,
way,868640851,Rue de la Hestre,,,,,
way,868640853,Rue de la Hestre,,,,,
way,103381593,Rue de la Houillerie,,,,,
way,88523183,Rue de la Hutte,,,,,
way,191138720,Rue de la Hutte,,,,,
way,941849790,Rue de la Hutte,,,,,
way,99889546,Rue de la Jeunesse,,,,,
way,69138257,Rue de la Joncquière,,,,,
way,88523153,Rue de la Joncquière,,,,,
way,88523161,Rue de la Joncquière,,,,,
way,108178842,Rue de la Joncquière,,,,,
way,115789520,Rue de la Joncquière,,,,,
way,136724007,Rue de la Joncquière,,,,,
way,139860620,Rue de la Joncquière,,,,,
way,164244569,Rue de la Joncquière,,,,,
way,38213947,Rue de la Jonction,,,,,
way,38213948,Rue de la Jonction,,,,,
way,95067822,Rue de la jonction,,,,,
way,168740868,Rue de la Jonction,,,,,
way,172898616,Rue de la Jonction,,,,,
way,202158197,Rue de la Jonction,,,,,
way,439495981,Rue de la Jonction,,,,,
way,454705161,Rue de la Jonction,,,,,
way,454705163,Rue de la Jonction,,,,,
way,61334769,Rue de la Justice,,,,,
way,61950839,Rue de la Justice,,,,,
way,96278393,Rue de la Justice,,,,,
way,729842835,Rue de la Justice,,,,,
way,729842836,Rue de la Justice,,,,,
way,729842844,Rue de la Justice,,,,,
way,59311876,Rue de la Lache,,,,,
way,72928753,Rue de la Laiterie,,,,,
way,314699251,Rue de la Légende dorée,,,,,
way,270682363,Rue de la Liaison,,,,,
way,195535114,Rue de la Libération,,,,,
way,229997177,Rue de la Libération,,,,,
way,1168342182,Rue de la Libération,,,,,
way,1168347545,Rue de la Libération,,,,,
way,1168347546,Rue de la Libération,,,,,
way,1171007330,Rue de la Libération,,,,,
way,1171007331,Rue de la Libération,,,,,
way,30195227,Rue de la Liberté,,,,,
way,87686406,Rue de la Liberté,,,,,
way,99807100,Rue de la Liberté,,,,,
way,99889550,Rue de la Liberté,,,,,
way,181399051,Rue de la Liberté,,,,,
way,881277713,Rue de la Liberté,,,,,
way,89579661,Rue de la Licheroule,,,,,
way,66215833,Rue de la Limite,,,,,
way,89061742,Rue de la Limite,,,,,
way,92404596,Rue de la Limite,,,,,
way,93808033,Rue de la Limite,,,,,
way,99841015,Rue de la Limite,,,,,
way,201500039,Rue de la Limite,,,,,
way,103435539,Rue de la Limite (Nord) - Rue de l'Abbaye (Sud),,,,,
way,216503093,Rue de la Loi,,,,,
way,923978747,Rue de la Loi,,,,,
way,60076553,Rue de la Longue Haie,,,,,
way,62087314,Rue de la Longue Haie,,,,,
way,62087315,Rue de la Longue Haie,,,,,
way,38213937,Rue de la Lorraine,,,,,
way,234854833,Rue de la Lorraine,,,,,
way,510687774,Rue de la Lorraine,,,,,
way,70601608,Rue de la Louvoise,,,,,
way,86413560,Rue de la Lune,,,,,
way,845401471,Rue de la Lune,,,,,
way,202491961,Rue de la Machine,,,,,
way,221612356,Rue de la Machine à Feu,,,,,
way,221612357,Rue de la Machine à Feu,,,,,
way,29103775,Rue de la Maladrée,,,,,
way,125747981,Rue de la Maladrée,,,,,
way,125747982,Rue de la Maladrée,,,,,
way,959127483,Rue de la Maladrée,,,,,
way,27668363,Rue de la Marache,,,,,
way,237549086,Rue de la Marache,,,,,
way,92435894,Rue de la Marche,,,,,
way,92435917,Rue de la Marche,,,,,
way,92435920,Rue de la Marche,,,,,
way,369893356,Rue de la Marche,,,,,
way,88222532,Rue de la Mardouille,,,,,
way,103310640,Rue de la Marine,,,,,
way,103310643,Rue de la Marine,,,,,
way,103310662,Rue de la Marine,,,,,
way,103310756,Rue de la Marine,,,,,
way,204395780,Rue de la Marine,,,,,
way,251396189,Rue de la Marine,,,,,
way,251397739,Rue de la Marine,,,,,
way,251397740,Rue de la Marine,,,,,
way,1136691886,Rue de la Marine,,,,,
way,1136691887,Rue de la Marine,,,,,
way,1136691889,Rue de la Marine,,,,,
way,103189390,Rue de la Marsaude,,,,,
way,92242645,Rue de la Mastoque,,,,,
way,117518662,Rue de la Mastoque,,,,,
way,314726514,Rue de la Mastoque,,,,,
way,612510145,Rue de la Mastoque,,,,,
way,88493051,Rue de la Mésange,,,,,
way,191407675,Rue de la Mésange,,,,,
way,191407678,Rue de la Mésange,,,,,
way,49381351,Rue de la Montagne,,,,,
way,62202433,Rue de la Montagne,,,,,
way,88141657,Rue de la Montagne,,,,,
way,114470356,Rue de la Montagne,,,,,
way,182903591,Rue de la montagne,,,,,
way,259990907,Rue de la Montagne,,,,,
way,259990909,Rue de la Montagne,,,,,
way,610566773,Rue de la Montagne,,,,,
way,49381342,Rue de la Neuville,,,,,
way,52887344,Rue de la Neuville,,,,,
way,52887345,Rue de la Neuville,,,,,
way,60110839,Rue de la Neuville,,,,,
way,99881360,Rue de la Neuville,,,,,
way,1018632541,Rue de la Neuville,,,,,
way,206644741,Rue de la Nouvelle Usine,,,,,
way,32031351,Rue de la Pairelle,,,,,
way,68282537,Rue de la Pairelle,,,,,
way,1038705901,Rue de la Pairelle,,,,,
way,60170814,Rue de la Paix,,,,,
way,88523160,Rue de la Paix,,,,,
way,88523181,Rue de la Paix,,,,,
way,88776240,Rue de la Paix,,,,,
way,88776243,Rue de la Paix,,,,,
way,89520125,Rue de la Paix,,,,,
way,89520142,Rue de la Paix,,,,,
way,89520186,Rue de la Paix,,,,,
way,92404575,Rue de la Paix,,,,,
way,93404494,Rue de la Paix,,,,,
way,93404521,Rue de la Paix,,,,,
way,93404527,Rue de la Paix,,,,,
way,95067863,Rue de la Paix,,,,,
way,96153763,Rue de la Paix,,,,,
way,99807105,Rue de la Paix,,,,,
way,201493629,Rue de la Paix,,,,,
way,211265290,Rue de la Paix,,,,,
way,368985571,Rue de la Paix,,,,,
way,406489391,Rue de la Paix,,,,,
way,609195221,Rue de la Paix,,,,,
way,609195223,Rue de la Paix,,,,,
way,952126936,Rue de la Paix,,,,,
way,160531582,Rue de La Panne,,,,,
way,556818960,Rue de la Paraison,,,,,
way,116253029,Rue de la Pauche,,,,,
way,116253106,Rue de la Pauche,,,,,
way,441265474,Rue de la Pauche,,,,,
way,61234495,Rue de la Pensée,,,,,
way,62005076,Rue de la Pensée,,,,,
way,62005077,Rue de la Pensée,,,,,
way,86413538,Rue de la Pensée,,,,,
way,103258493,Rue de la Pensée,,,,,
way,103310744,Rue de la Pensée,,,,,
way,191407660,Rue de la Pensée,,,,,
way,191407686,Rue de la Pensée,,,,,
way,202161636,Rue de la Pensée,,,,,
way,218060818,Rue de la Pensée,,,,,
way,249769251,Rue de la Pensée,,,,,
way,559871287,Rue de la Pensée,,,,,
way,668547749,Rue de la Pensée,,,,,
way,75354072,Rue de la Pépinière,,,,,
way,87313320,Rue de la Pépinière,,,,,
way,839053343,Rue de la Pépinière,,,,,
way,206501922,Rue de la Persévérance,,,,,
way,67591017,Rue de la Petite Chenevière,,,,,
way,297287048,Rue de la Petite Chenevière,,,,,
way,798114956,Rue de la Petite Chenevière,,,,,
way,108177337,Rue de la Petite Hurée,,,,,
way,96680219,Rue de la Petite Taille,,,,,
way,96680223,Rue de la Petite Taille,,,,,
way,96680226,Rue de la Petite Taille,,,,,
way,74917021,Rue de la Piscine,,,,,
way,191138173,Rue de la Pisselotte,,,,,
way,217167219,Rue de la Pitié,,,,,
way,36760167,Rue de la Place,,,,,
way,61234499,Rue de la Place,,,,,
way,75354031,Rue de la Place,,,,,
way,88126250,Rue de la Place,,,,,
way,93404524,Rue de la Place,,,,,
way,115333616,Rue de la Place,,,,,
way,190504203,Rue de la Place,,,,,
way,207324526,Rue de la Place,,,,,
way,230811592,Rue de la Place,,,,,
way,1035591454,Rue de la Place,,,,,
way,62202430,Rue de la Plagne,,,,,
way,88126256,Rue de la Plagne,,,,,
way,88126296,Rue de la Plagne,,,,,
way,88523187,Rue de la Plagne,,,,,
way,403375400,Rue de la Plagne,,,,,
way,431550631,Rue de la Plagne,,,,,
way,941849791,Rue de la Plagne,,,,,
way,75353800,Rue de la Plaine,,,,,
way,181399024,Rue de la Plaine,,,,,
way,60927120,Rue de la Planche,,,,,
way,92166316,Rue de la Plateure,,,,,
way,612559488,Rue de la Plateure - Rue du Fayt,,,,,
way,160532775,Rue de la Pompe,,,,,
way,92242638,Rue de la Poste,,,,,
way,92435898,Rue de la Poste,,,,,
way,95413450,Rue de la Poste,,,,,
way,160536251,Rue de la Poste,,,,,
way,445394217,Rue de la Poste,,,,,
way,549964978,Rue de la Poste,,,,,
way,549964979,Rue de la Poste,,,,,
way,1018826503,Rue de la Poste,,,,,
way,59748969,Rue de la Poterne,,,,,
way,214669111,Rue de la Poudrerie,,,,,
way,92166324,Rue de la Poudriere,,,,,
way,31891131,Rue de la Praile,,,,,
way,570512783,Rue de la Praile,,,,,
way,88488652,Rue de la Prairie,,,,,
way,89526992,Rue de la Prairie,,,,,
way,229973004,Rue de la Prairie,,,,,
way,117468442,Rue de la Praye,,,,,
way,211166635,Rue de la Praye,,,,,
way,441769374,Rue de la Praye,,,,,
way,93808011,Rue de la Prévoyance,,,,,
way,64750960,Rue de la Providence,,,,,
way,87339659,Rue de la Providence,,,,,
way,89517544,Rue de la Providence,,,,,
way,255092620,Rue de la Providence,,,,,
way,297691018,Rue de la Providence,,,,,
way,439924628,Rue de la Quairelle,,,,,
way,441272805,Rue de la Quairelle,,,,,
way,103258501,Rue de la Quatrième Écluse,,,,,
way,87686408,Rue de la Quiétude,,,,,
way,96278418,Rue de la Raguette,,,,,
way,96644767,Rue de la Raguette,,,,,
way,313205956,Rue de la Raguette,,,,,
way,313205957,Rue de la Raguette,,,,,
way,313205958,Rue de la Raguette,,,,,
way,1020511185,Rue de la Raguette,,,,,
way,160536248,Rue de la Rampe,,,,,
way,49381353,Rue de la Régence,,,,,
way,67585226,Rue de la Régence,,,,,
way,88434243,Rue de la Régence,,,,,
way,116447262,Rue de la Régence,,,,,
way,395323719,Rue de la Régence,,,,,
way,845569196,Rue de la Régence,,,,,
way,849012811,Rue de la Régence,,,,,
way,1090795903,Rue de la Régence,,,,,
way,86413553,Rue de la Remise,,,,,
way,87339106,Rue de la Renaissance,,,,,
way,30595104,Rue de la République,,,,,
way,69178348,Rue de la République,,,,,
way,87315967,Rue de la République,,,,,
way,87315971,Rue de la République,,,,,
way,87315972,Rue de la République,,,,,
way,87315975,Rue de la République,,,,,
way,87315983,Rue de la République,,,,,
way,87315992,Rue de la République,,,,,
way,87315998,Rue de la République,,,,,
way,229981696,Rue de la Réserve,,,,,
way,89445186,Rue de la Résistance,,,,,
way,90808871,Rue de la Résistance,,,,,
way,92242612,Rue de la Résistance,,,,,
way,108177360,Rue de la Résistance,,,,,
way,115303832,Rue de la Résistance,,,,,
way,115885447,Rue de la Résistance,,,,,
way,117471669,Rue de la Résistance,,,,,
way,291528850,Rue de la Résistance,,,,,
way,362022039,Rue de la Résistance,,,,,
way,82754259,Rue de la Respe,,,,,
way,127992999,Rue de la Réunion,,,,,
way,127993000,Rue de la Réunion,,,,,
way,127993001,Rue de la Réunion,,,,,
way,252036073,Rue de la Révision,,,,,
way,252036074,Rue de la Révision,,,,,
way,92242620,Rue de la Révolution,,,,,
way,203454695,Rue de la Révolution,,,,,
way,203454930,Rue de la Révolution,,,,,
way,204407736,Rue de la Révolution,,,,,
way,61950835,Rue de la Rivelaine,,,,,
way,61950836,Rue de la Rivelaine,,,,,
way,61950852,Rue de la Rivelaine,,,,,
way,61951470,Rue de la Rivelaine,,,,,
way,491110341,Rue de la Rivelaine,,,,,
way,61590803,Rue de la Roche aux Corneilles,,,,,
way,116923636,Rue de la Roche aux Corneilles,,,,,
way,376980092,Rue de la Roche aux Corneilles,,,,,
way,117046645,Rue de la Rochelle,,,,,
way,259561763,Rue de la Rochelle,,,,,
way,849826298,Rue de la Rochelle,,,,,
way,849826299,Rue de la Rochelle,,,,,
way,67573629,Rue de la Ronche,,,,,
way,259170390,Rue de la Ronche,,,,,
way,259170391,Rue de la Ronche,,,,,
way,88488659,Rue de la Roquette,,,,,
way,88493067,Rue de la Rose,,,,,
way,103310707,Rue de la Rose,,,,,
way,202161640,Rue de la Rose,,,,,
way,249767966,Rue de la Rosière,,,,,
way,89521822,Rue de la Rousselière,,,,,
way,99807104,Rue de la Sablière,,,,,
way,108176610,Rue de la Sablonnière,,,,,
way,108176630,Rue de la Sablonnière,,,,,
way,211266582,Rue de la Sablonnière,,,,,
way,314726513,Rue de la Sablonnière,,,,,
way,29252890,Rue de la Sainte,,,,,
way,92404590,Rue de la Sainte Face,,,,,
way,99889542,Rue de la Sambre,,,,,
way,195527283,Rue de la Sambre,,,,,
way,612847384,Rue de la Sambre,,,,,
way,38160091,Rue de la Sarte,,,,,
way,96278297,Rue de la Sarte,,,,,
way,96278466,Rue de la Sarte,,,,,
way,616849732,Rue de la Sarte,,,,,
way,729842838,Rue de la Sarte,,,,,
way,729842839,Rue de la Sarte,,,,,
way,729842841,Rue de la Sarte,,,,,
way,729842842,Rue de la Sarte,,,,,
way,729842843,Rue de la Sarte,,,,,
way,88488644,Rue de la Sarthe,,,,,
way,88488650,Rue de la Sarthe,,,,,
way,191134894,Rue de la Sarthe,,,,,
way,191134898,Rue de la Sarthe,,,,,
way,445491031,Rue de la Sarthe,,,,,
way,70609640,Rue de la Sauvenière,,,,,
way,115890042,Rue de la Sauvenière,,,,,
way,305759724,Rue de la Sauvenière,,,,,
way,96680877,Rue de la Scavée,,,,,
way,96153780,Rue de la Science,,,,,
way,116495144,Rue de la Science,,,,,
way,116495145,Rue de la Science,,,,,
way,116495146,Rue de la Science,,,,,
way,116495147,Rue de la Science,,,,,
way,62088688,Rue de la Seuwe,,,,,
way,255020020,Rue de la Sibérie,,,,,
way,255020024,Rue de la Sibérie,,,,,
way,219964982,Rue de la Sidérurgie,,,,,
way,829407998,Rue de la Sidérurgie,,,,,
way,72510031,Rue de la Solidarité,,,,,
way,72510036,Rue de la Solidarité,,,,,
way,72510040,Rue de la Solidarité,,,,,
way,74917004,Rue de la Solidarité,,,,,
way,87686417,Rue de la Solidarité,,,,,
way,92523863,Rue de la Solidarité,,,,,
way,230824541,Rue de la Soupe,,,,,
way,88235511,Rue de la Source,,,,,
way,104049773,Rue de la Source,,,,,
way,116042198,Rue de la Source,,,,,
way,203363560,Rue de la Source,,,,,
way,365582772,Rue de la Source,,,,,
way,365592190,Rue de la Source,,,,,
way,368797417,Rue de la Source,,,,,
way,27669311,Rue de la Station,,,,,
way,28511690,Rue de la Station,,,,,
way,29103724,Rue de la Station,,,,,
way,29150934,Rue de la Station,,,,,
way,33854440,Rue de la Station,,,,,
way,38214001,Rue de la Station,,,,,
way,56045324,Rue de la Station,,,,,
way,56045332,Rue de la Station,,,,,
way,61421533,Rue de la Station,,,,,
way,69177680,Rue de la Station,,,,,
way,78145143,Rue de la Station,,,,,
way,86305042,Rue de la Station,,,,,
way,88141597,Rue de la Station,,,,,
way,89520171,Rue de la Station,,,,,
way,139071653,Rue de la Station,,,,,
way,155606110,Rue de la Station,,,,,
way,161535781,Rue de la Station,,,,,
way,202635226,Rue de la Station,,,,,
way,217167462,Rue de la Station,,,,,
way,222631013,Rue de la Station,,,,,
way,294432395,Rue de la Station,,,,,
way,297287049,Rue de la Station,,,,,
way,297287050,Rue de la Station,,,,,
way,297668087,Rue de la Station,,,,,
way,315034072,Rue de la Station,,,,,
way,320179094,Rue de la Station,,,,,
way,367697866,Rue de la Station,,,,,
way,466919136,Rue de la Station,,,,,
way,466919140,Rue de la Station,,,,,
way,477188273,Rue de la Station,,,,,
way,477188274,Rue de la Station,,,,,
way,506060084,Rue de la Station,,,,,
way,610540824,Rue de la Station,,,,,
way,627177026,Rue de la Station,,,,,
way,664909400,Rue de la Station,,,,,
way,664909401,Rue de la Station,,,,,
way,664909402,Rue de la Station,,,,,
way,664909408,Rue de la Station,,,,,
way,673639848,Rue de la Station,,,,,
way,677086259,Rue de la Station,,,,,
way,823975138,Rue de la Station,,,,,
way,868634006,Rue de la Station,,,,,
way,868640852,Rue de la Station,,,,,
way,868640854,Rue de la Station,,,,,
way,908905387,Rue de la Station,,,,,
way,978160153,Rue de la Station,,,,,
way,1019999964,Rue de la Station,,,,,
way,1025460942,Rue de la Station,,,,,
way,1035591457,Rue de la Station,,,,,
way,1037074347,Rue de la Station,,,,,
way,1037074348,Rue de la Station,,,,,
way,1037074349,Rue de la Station,,,,,
way,1037074350,Rue de la Station,,,,,
way,1037312268,Rue de la Station,,,,,
way,1040903643,Rue de la Station,,,,,
way,810888633,Rue de la Station de la Sambre,,,,,
way,182903588,Rue de la Taillette,,,,,
way,182903598,Rue de la Taillette,,,,,
way,182903599,Rue de la Taillette,,,,,
way,182903600,Rue de la Taillette,,,,,
way,93808015,Rue de la Tapée,,,,,
way,66348613,Rue de la Terre Blanche,,,,,
way,116086275,Rue de la Terre Blanche,,,,,
way,136724004,Rue de la Terre des Bois,,,,,
way,147440034,Rue de la Terre des Bois,,,,,
way,103437462,Rue de la Terre Franche,,,,,
way,103437469,Rue de la Terre Franche,,,,,
way,67528679,Rue de la Tombe,,,,,
way,67573634,Rue de la Tombe,,,,,
way,67573648,Rue de la Tombe,,,,,
way,67575595,Rue de la Tombe,,,,,
way,84837466,Rue de la Tombe,,,,,
way,88107843,Rue de la Tombe,,,,,
way,115634838,Rue de la Tombe,,,,,
way,115634847,Rue de la Tombe,,,,,
way,195563491,Rue de la Tombe,,,,,
way,195563492,Rue de la Tombe,,,,,
way,297671151,Rue de la Tombe,,,,,
way,297671152,Rue de la Tombe,,,,,
way,61500611,Rue de la Tombelle,,,,,
way,111584056,Rue de la Tonnellerie,,,,,
way,88119473,Rue de la Torre,,,,,
